WGS_ID,PEN,TET,SPCTINO,CFX,CRO,CIPRO,AZI,YEAR,ArrayExpress_Species,AssemblyName,AvgSpotLen,BioSample,Experiment,InsertSize,Instrument,Library_Name,LoadDate,MBases,MBytes,Organism,ReleaseDate,Run,SRA_Sample,Sample_Name,Assay_Type,BioProject,Center_Name,Consent,LibraryLayout,LibrarySelection,LibrarySource,Platform,SRA_Study
GCGS0068,1,2,1,0.015,0.008,8,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690406,ERX166486,236,Illumina HiSeq 2000,5652135,1/23/13,761,376,Neisseria gonorrhoeae,1/21/13,ERR191797,ERS135271,GCGS068-sc-2012-05-03T12:01:56Z-1410570,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0069,4,4,1,0.25,0.125,16,1,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690374,ERX166487,236,Illumina HiSeq 2000,5652136,1/23/13,496,244,Neisseria gonorrhoeae,1/21/13,ERR191798,ERS135272,GCGS069-sc-2012-05-03T12:01:56Z-1410571,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0070,1,1,1,0.03,0.015,4,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690324,ERX166488,236,Illumina HiSeq 2000,5652137,1/23/13,491,244,Neisseria gonorrhoeae,1/21/13,ERR191799,ERS135685,GCGS070-sc-2012-05-03T12:21:01Z-1410572,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0071,0.5,1,1,0.25,0.03,0.015,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690450,ERX166489,236,Illumina HiSeq 2000,5652138,1/23/13,297,148,Neisseria gonorrhoeae,1/21/13,ERR191800,ERS135274,GCGS071-sc-2012-05-03T12:01:58Z-1410573,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0072,0.5,0.25,1,0.015,0.008,0.015,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690471,ERX166490,236,Illumina HiSeq 2000,5652139,1/23/13,547,274,Neisseria gonorrhoeae,1/21/13,ERR191801,ERS135275,GCGS072-sc-2012-05-03T12:01:59Z-1410574,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0073,1,0.5,1,0.25,0.06,0.015,0.25,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690440,ERX166491,236,Illumina HiSeq 2000,5652140,1/23/13,844,419,Neisseria gonorrhoeae,1/21/13,ERR191802,ERS135559,GCGS073-sc-2012-05-03T12:11:32Z-1410575,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0074,0.5,0.5,1,0.015,0.008,0.015,0.25,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690498,ERX166492,236,Illumina HiSeq 2000,5652141,1/23/13,773,378,Neisseria gonorrhoeae,1/21/13,ERR191803,ERS135277,GCGS074-sc-2012-05-03T12:02:01Z-1410576,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0075,2,2,1,0.25,0.06,8,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690335,ERX166493,236,Illumina HiSeq 2000,5652142,1/23/13,384,192,Neisseria gonorrhoeae,1/21/13,ERR191804,ERS135278,GCGS075-sc-2012-05-03T12:02:02Z-1410577,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0076,1,2,1,0.015,0.008,8,0.25,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690318,ERX166494,236,Illumina HiSeq 2000,5652143,1/23/13,358,179,Neisseria gonorrhoeae,1/21/13,ERR191805,ERS135560,GCGS076-sc-2012-05-03T12:11:33Z-1410578,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0077,4,2,1,0.25,0.06,16,1,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690496,ERX166495,236,Illumina HiSeq 2000,5652144,1/23/13,411,202,Neisseria gonorrhoeae,1/21/13,ERR191806,ERS135280,GCGS077-sc-2012-05-03T12:02:04Z-1410579,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0078,0.25,0.25,1,0.015,0.008,4,0.06,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690481,ERX166496,236,Illumina HiSeq 2000,5652145,1/23/13,371,183,Neisseria gonorrhoeae,1/21/13,ERR191807,ERS135281,GCGS078-sc-2012-05-03T12:02:04Z-1410580,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0079,2,1,1,0.25,0.06,16,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690380,ERX166497,236,Illumina HiSeq 2000,5652146,1/23/13,500,251,Neisseria gonorrhoeae,1/21/13,ERR191808,ERS135654,GCGS079-sc-2012-05-03T12:16:23Z-1410581,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0080,4,4,1,0.015,0.06,16,1,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690445,ERX166498,236,Illumina HiSeq 2000,5652147,1/23/13,426,211,Neisseria gonorrhoeae,1/21/13,ERR191809,ERS135283,GCGS080-sc-2012-05-03T12:02:06Z-1410582,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0081,2,1,1,0.25,0.06,16,0.125,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690424,ERX166499,236,Illumina HiSeq 2000,5652148,1/23/13,364,183,Neisseria gonorrhoeae,1/21/13,ERR191810,ERS135284,GCGS081-sc-2012-05-03T12:02:07Z-1410583,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0082,2,2,1,0.06,0.06,16,0.25,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690376,ERX166500,236,Illumina HiSeq 2000,5652149,1/23/13,833,420,Neisseria gonorrhoeae,1/21/13,ERR191811,ERS135562,GCGS082-sc-2012-05-03T12:11:34Z-1410584,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0083,2,2,1,0.032,0.032,0.008,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690385,ERX166501,236,Illumina HiSeq 2000,5652150,1/23/13,541,265,Neisseria gonorrhoeae,1/21/13,ERR191812,ERS135286,GCGS083-sc-2012-05-03T12:02:08Z-1410585,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0084,2,4,1,0.015,0.015,0.015,1,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690362,ERX166502,236,Illumina HiSeq 2000,5652151,1/23/13,423,207,Neisseria gonorrhoeae,1/21/13,ERR191813,ERS135287,GCGS084-sc-2012-05-03T12:02:09Z-1410586,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0085,2,2,1,0.25,0.03,32,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690384,ERX166503,236,Illumina HiSeq 2000,5652152,1/23/13,831,414,Neisseria gonorrhoeae,1/21/13,ERR191814,ERS135563,GCGS085-sc-2012-05-03T12:11:35Z-1410587,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0086,2,1,1,0.03,0.015,4,1,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690315,ERX166504,236,Illumina HiSeq 2000,5652153,1/23/13,548,273,Neisseria gonorrhoeae,1/21/13,ERR191815,ERS135289,GCGS086-sc-2012-05-03T12:02:11Z-1410588,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0087,2,4,1,0.25,0.03,32,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690412,ERX166505,236,Illumina HiSeq 2000,5652154,1/23/13,327,165,Neisseria gonorrhoeae,1/21/13,ERR191816,ERS135290,GCGS087-sc-2012-05-03T12:02:11Z-1410589,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0088,0.5,0.5,1,0.125,0.063,16,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690414,ERX166506,236,Illumina HiSeq 2000,5652155,3/9/16,422,217,Neisseria gonorrhoeae,1/21/13,ERR191817,ERS135655,GCGS088-sc-2012-05-03T12:16:24Z-1410590,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0089,2,16,1,0.25,0.03,32,1,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690459,ERX166507,236,Illumina HiSeq 2000,5652156,3/9/16,505,261,Neisseria gonorrhoeae,1/21/13,ERR191818,ERS135292,GCGS089-sc-2012-05-03T12:02:13Z-1410591,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0090,8,32,1,0.015,0.008,1,0.25,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690451,ERX166508,236,Illumina HiSeq 2000,5652157,3/9/16,399,211,Neisseria gonorrhoeae,1/21/13,ERR191819,ERS135293,GCGS090-sc-2012-05-03T12:02:14Z-1410592,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0091,4,4,1,0.25,0.06,16,1,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690422,ERX166509,236,Illumina HiSeq 2000,5652158,3/9/16,367,189,Neisseria gonorrhoeae,1/21/13,ERR191820,ERS135565,GCGS091-sc-2012-05-03T12:11:37Z-1410593,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0092,1,1,1,0.06,0.06,0.015,0.25,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690486,ERX166510,236,Illumina HiSeq 2000,5652159,3/9/16,439,224,Neisseria gonorrhoeae,1/21/13,ERR191821,ERS135295,GCGS092-sc-2012-05-03T12:02:15Z-1410594,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0093,4,4,1,0.25,0.125,16,1,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690484,ERX166511,236,Illumina HiSeq 2000,5652160,1/23/13,442,219,Neisseria gonorrhoeae,1/21/13,ERR191822,ERS135296,GCGS093-sc-2012-05-03T12:02:16Z-1410595,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0094,2,2,1,0.03,0.03,8,1,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690461,ERX166512,236,Illumina HiSeq 2000,5652161,1/23/13,806,404,Neisseria gonorrhoeae,1/21/13,ERR191823,ERS135566,GCGS094-sc-2012-05-03T12:11:38Z-1410596,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0095,2,4,1,0.25,0.06,16,1,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690325,ERX166513,236,Illumina HiSeq 2000,5652162,1/23/13,434,216,Neisseria gonorrhoeae,1/21/13,ERR191824,ERS135298,GCGS095-sc-2012-05-03T12:02:18Z-1410597,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0096,0.5,1,1,0.03,0.008,0.015,16,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690331,ERX166514,236,Illumina HiSeq 2000,5652163,1/23/13,539,265,Neisseria gonorrhoeae,1/21/13,ERR191825,ERS135299,GCGS096-sc-2012-05-03T12:02:19Z-1410598,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0097,2,4,1,0.5,0.125,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690495,ERX198263,251,Illumina HiSeq 2000,6053882,1/24/13,337,162,Neisseria gonorrhoeae,1/24/13,ERR223603,ERS135696,GCGS097-sc-2012-05-03T12:26:06Z-1410599,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0098,0.25,1,1,0.03,0.008,0.015,16,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690427,ERX198264,251,Illumina HiSeq 2000,6053883,1/24/13,400,192,Neisseria gonorrhoeae,1/24/13,ERR223604,ERS135301,GCGS098-sc-2012-05-03T12:02:20Z-1410600,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0099,4,4,1,0.5,0.25,16,1,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690467,ERX198265,251,Illumina HiSeq 2000,6053884,1/24/13,375,183,Neisseria gonorrhoeae,1/24/13,ERR223605,ERS135302,GCGS099-sc-2012-05-03T12:02:21Z-1410601,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0100,2,1,1,0.06,0.06,0.015,0.25,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690503,ERX198266,251,Illumina HiSeq 2000,6053885,1/24/13,360,175,Neisseria gonorrhoeae,1/24/13,ERR223606,ERS135568,GCGS100-sc-2012-05-03T12:11:40Z-1410602,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0101,2,2,1,0.25,0.06,16,0.125,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690416,ERX198267,251,Illumina HiSeq 2000,6053886,1/24/13,381,186,Neisseria gonorrhoeae,1/24/13,ERR223607,ERS135304,GCGS101-sc-2012-05-03T12:02:23Z-1410603,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0102,4,2,1,0.125,0.063,16,16,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690338,ERX198268,251,Illumina HiSeq 2000,6053887,1/24/13,322,156,Neisseria gonorrhoeae,1/24/13,ERR223608,ERS135305,GCGS102-sc-2012-05-03T12:02:23Z-1410604,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0103,2,4,1,0.25,0.03,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690339,ERX198269,251,Illumina HiSeq 2000,6053888,1/24/13,352,171,Neisseria gonorrhoeae,1/24/13,ERR223609,ERS135569,GCGS103-sc-2012-05-03T12:11:40Z-1410605,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0104,4,4,1,0.125,0.063,16,4,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690354,ERX198270,251,Illumina HiSeq 2000,6053889,1/24/13,367,177,Neisseria gonorrhoeae,1/24/13,ERR223610,ERS135307,GCGS104-sc-2012-05-03T12:02:25Z-1410606,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0105,1,2,1,0.25,0.06,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690480,ERX198271,251,Illumina HiSeq 2000,6053890,1/24/13,346,167,Neisseria gonorrhoeae,1/24/13,ERR223611,ERS135308,GCGS105-sc-2012-05-03T12:02:26Z-1410607,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0106,0.5,1,1,0.015,0.008,0.015,8,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690364,ERX198272,251,Illumina HiSeq 2000,6053891,1/24/13,322,155,Neisseria gonorrhoeae,1/24/13,ERR223612,ERS135657,GCGS106-sc-2012-05-03T12:16:26Z-1410608,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0107,4,4,1,0.25,0.125,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690437,ERX198273,251,Illumina HiSeq 2000,6053892,1/24/13,364,175,Neisseria gonorrhoeae,1/24/13,ERR223613,ERS135310,GCGS107-sc-2012-05-03T12:02:27Z-1410609,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0108,2,4,1,0.03,0.06,16,0.25,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690408,ERX198274,251,Illumina HiSeq 2000,6053893,1/24/13,394,189,Neisseria gonorrhoeae,1/24/13,ERR223614,ERS135311,GCGS108-sc-2012-05-03T12:02:28Z-1410610,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0109,4,4,1,0.25,0.06,32,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690493,ERX198275,251,Illumina HiSeq 2000,6053894,1/24/13,390,187,Neisseria gonorrhoeae,1/24/13,ERR223615,ERS135571,GCGS109-sc-2012-05-03T12:11:42Z-1410611,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0110,0.25,1,1,0.03,0.008,0.015,16,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690342,ERX198276,251,Illumina HiSeq 2000,6053895,1/24/13,499,238,Neisseria gonorrhoeae,1/24/13,ERR223616,ERS135313,GCGS110-sc-2012-05-03T12:02:30Z-1410612,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0111,4,4,1,0.25,0.25,32,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690319,ERX198277,251,Illumina HiSeq 2000,6053896,1/24/13,494,239,Neisseria gonorrhoeae,1/24/13,ERR223617,ERS135314,GCGS111-sc-2012-05-03T12:02:31Z-1410613,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0112,2,2,1,0.015,0.015,4,0.25,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690359,ERX328710,250,Illumina HiSeq 2000,7035197,10/18/13,271,155,Neisseria gonorrhoeae,10/24/13,ERR355927,ERS135572,GCGS112-sc-2012-05-03T12:11:42Z-1410614,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0113,2,4,1,0.25,0.03,32,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690464,ERX198279,251,Illumina HiSeq 2000,6053898,1/24/13,333,161,Neisseria gonorrhoeae,1/24/13,ERR223619,ERS135316,GCGS113-sc-2012-05-03T12:02:32Z-1410615,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0114,0.25,0.5,1,0.015,0.008,2,0.125,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690448,ERX198280,251,Illumina HiSeq 2000,6053899,1/24/13,374,181,Neisseria gonorrhoeae,1/24/13,ERR223620,ERS135317,GCGS114-sc-2012-05-03T12:02:33Z-1410616,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0115,4,4,1,0.5,0.06,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690344,ERX198281,251,Illumina HiSeq 2000,6053900,1/24/13,317,152,Neisseria gonorrhoeae,1/24/13,ERR223621,ERS135658,GCGS115-sc-2012-05-03T12:16:27Z-1410617,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0116,0.25,0.5,1,0.015,0.008,4,0.06,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690492,ERX198282,251,Illumina HiSeq 2000,6053901,1/24/13,270,130,Neisseria gonorrhoeae,1/24/13,ERR223622,ERS135319,GCGS116-sc-2012-05-03T12:02:34Z-1410618,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0117,1,2,1,0.25,0.06,16,0.25,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690413,ERX198283,251,Illumina HiSeq 2000,6053902,1/24/13,312,150,Neisseria gonorrhoeae,1/24/13,ERR223623,ERS135320,GCGS117-sc-2012-05-03T12:02:35Z-1410619,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0118,0.25,1,1,0.03,0.03,0.015,8,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690316,ERX198284,251,Illumina HiSeq 2000,6053903,1/24/13,372,178,Neisseria gonorrhoeae,1/24/13,ERR223624,ERS135574,GCGS118-sc-2012-05-03T12:11:44Z-1410620,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0119,1,2,1,0.25,0.06,16,0.25,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690378,ERX198285,251,Illumina HiSeq 2000,6053904,1/24/13,388,186,Neisseria gonorrhoeae,1/24/13,ERR223625,ERS135322,GCGS119-sc-2012-05-03T12:02:37Z-1410621,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0120,0.25,0.5,1,0.015,0.008,0.015,8,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690465,ERX198286,251,Illumina HiSeq 2000,6053905,1/24/13,375,179,Neisseria gonorrhoeae,1/24/13,ERR223626,ERS135323,GCGS120-sc-2012-05-03T12:02:38Z-1410622,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0121,2,2,1,0.5,0.06,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690392,ERX198287,251,Illumina HiSeq 2000,6053906,1/24/13,374,182,Neisseria gonorrhoeae,1/24/13,ERR223627,ERS135575,GCGS121-sc-2012-05-03T12:11:45Z-1410623,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0122,2,2,1,0.06,0.03,16,0.25,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690490,ERX198288,251,Illumina HiSeq 2000,6053907,1/24/13,633,308,Neisseria gonorrhoeae,1/24/13,ERR223628,ERS135325,GCGS122-sc-2012-05-03T12:02:39Z-1410624,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0123,2,2,1,0.25,0.125,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690475,ERX198289,251,Illumina HiSeq 2000,6053908,1/24/13,335,161,Neisseria gonorrhoeae,1/24/13,ERR223629,ERS135326,GCGS123-sc-2012-05-03T12:02:40Z-1410625,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0124,0.25,0.25,1,0.125,0.063,16,1,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690472,ERX198290,251,Illumina HiSeq 2000,6053909,1/24/13,452,217,Neisseria gonorrhoeae,1/24/13,ERR223630,ERS135687,GCGS124-sc-2012-05-03T12:21:02Z-1410626,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0125,4,2,1,0.25,0.06,16,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690365,ERX198291,251,Illumina HiSeq 2000,6053910,1/24/13,563,271,Neisseria gonorrhoeae,1/24/13,ERR223631,ERS135328,GCGS125-sc-2012-05-03T12:02:42Z-1410627,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0126,0.5,0.5,1,0.06,0.03,0.015,0.25,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690332,ERX198292,251,Illumina HiSeq 2000,6053911,1/24/13,396,190,Neisseria gonorrhoeae,1/24/13,ERR223632,ERS135329,GCGS126-sc-2012-05-03T12:02:43Z-1410628,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0127,1,0.5,1,0.25,0.03,8,0.25,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690463,ERX198293,251,Illumina HiSeq 2000,6053912,1/24/13,330,160,Neisseria gonorrhoeae,1/24/13,ERR223633,ERS135577,GCGS127-sc-2012-05-03T12:11:47Z-1410629,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0128,0.25,0.5,1,0.03,0.008,0.015,8,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690370,ERX198294,251,Illumina HiSeq 2000,6053913,1/24/13,377,182,Neisseria gonorrhoeae,1/24/13,ERR223634,ERS135331,GCGS128-sc-2012-05-03T12:02:44Z-1410630,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0129,2,4,1,0.25,0.03,32,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690390,ERX198295,251,Illumina HiSeq 2000,6053914,1/24/13,338,163,Neisseria gonorrhoeae,1/24/13,ERR223635,ERS135332,GCGS129-sc-2012-05-03T12:02:45Z-1410631,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0130,2,2,1,0.03,0.03,16,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690443,ERX198296,251,Illumina HiSeq 2000,6053915,1/24/13,393,191,Neisseria gonorrhoeae,1/24/13,ERR223636,ERS135578,GCGS130-sc-2012-05-03T12:11:48Z-1410632,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0131,2,4,1,0.25,0.03,32,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690329,ERX198297,251,Illumina HiSeq 2000,6053916,1/24/13,358,174,Neisseria gonorrhoeae,1/24/13,ERR223637,ERS135334,GCGS131-sc-2012-05-03T12:02:46Z-1410633,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0132,4,2,1,0.06,0.03,16,0.5,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA1690488,ERX198298,251,Illumina HiSeq 2000,6053917,1/24/13,338,164,Neisseria gonorrhoeae,1/24/13,ERR223638,ERS135335,GCGS132-sc-2012-05-03T12:02:47Z-1410634,WGS,PRJEB2999,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP001405
GCGS0133,2,2,1,0.25,0.03,32,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165597,ERX934883,223,Illumina HiSeq 2000,12727839,1/17/16,532,269,Neisseria gonorrhoeae,4/15/15,ERR855245,ERS621709,10AZI_C_009-sc-2186762,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
